scale,porosity,v_added_sim,v_added_meas,file_index
0.6900000000000001,0.8200000000000001,6.002863785240889e-06,6e-06,66
0.7000000000000001,0.81,6.03526853366041e-06,6e-06,66
0.7000000000000001,0.8200000000000001,5.95425666261161e-06,6e-06,66
0.7100000000000001,0.81,5.983961015329504e-06,6e-06,66
0.72,0.8,6.008264576644142e-06,6e-06,66
0.73,0.8,5.95425666261161e-06,6e-06,66
0.73,0.79,6.0271673465555295e-06,6e-06,66
0.74,0.78,6.040669325063665e-06,6e-06,66
0.74,0.79,5.970459036821371e-06,6e-06,66
0.75,0.77,6.0487705121685445e-06,6e-06,66
0.75,0.78,5.981260619627878e-06,6e-06,66
0.76,0.77,5.986661411031132e-06,6e-06,66
0.76,0.76,6.051470907870171e-06,6e-06,66
0.77,0.75,6.0487705121685445e-06,6e-06,66
0.77,0.76,5.986661411031131e-06,6e-06,66
0.78,0.74,6.040669325063664e-06,6e-06,66
0.78,0.75,5.981260619627878e-06,6e-06,66
0.79,0.73,6.0271673465555295e-06,6e-06,66
0.79,0.74,5.97045903682137e-06,6e-06,66
0.8,0.73,5.954256662611609e-06,6e-06,66
0.8,0.72,6.008264576644142e-06,6e-06,66
0.81,0.7000000000000001,6.03526853366041e-06,6e-06,66
0.81,0.7100000000000001,5.983961015329503e-06,6e-06,66
0.8200000000000001,0.6900000000000001,6.002863785240889e-06,6e-06,66
0.8200000000000001,0.7000000000000001,5.954256662611609e-06,6e-06,66
0.8200000000000001,0.68,6.05147090787017e-06,6e-06,66
0.8300000000000001,0.68,5.965058245418116e-06,6e-06,66
0.8300000000000001,0.66,6.056871699273423e-06,6e-06,66
0.8300000000000001,0.67,6.010964972345771e-06,6e-06,66
0.8400000000000001,0.65,6.008264576644142e-06,6e-06,66
0.8400000000000001,0.64,6.05147090787017e-06,6e-06,66
0.8400000000000001,0.66,5.965058245418116e-06,6e-06,66
0.85,0.64,5.954256662611612e-06,6e-06,66
0.85,0.63,5.994762598136011e-06,6e-06,66
0.85,0.62,6.035268533660413e-06,6e-06,66
0.86,0.61,5.970459036821372e-06,6e-06,66
0.86,0.6,6.008264576644146e-06,6e-06,66
0.86,0.59,6.046070116466919e-06,6e-06,66
0.87,0.5800000000000001,5.970459036821372e-06,6e-06,66
0.87,0.5700000000000001,6.005564180942519e-06,6e-06,66
0.87,0.56,6.040669325063665e-06,6e-06,66
0.88,0.53,6.0190661594506514e-06,6e-06,66
0.88,0.52,6.051470907870171e-06,6e-06,66
0.88,0.54,5.986661411031132e-06,6e-06,66
0.88,0.55,5.954256662611612e-06,6e-06,66
0.89,0.48,6.040669325063664e-06,6e-06,66
0.89,0.5,5.981260619627876e-06,6e-06,66
0.89,0.51,5.951556266909984e-06,6e-06,66
0.89,0.49,6.01096497234577e-06,6e-06,66
0.9,0.45,5.98126061962788e-06,6e-06,66
0.9,0.44,6.008264576644146e-06,6e-06,66
0.9,0.46,5.9542566626116124e-06,6e-06,66
0.9,0.43,6.035268533660414e-06,6e-06,66
0.91,0.39,5.978560223926251e-06,6e-06,66
0.91,0.4,5.954256662611612e-06,6e-06,66
0.91,0.36000000000000004,6.051470907870171e-06,6e-06,66
0.91,0.38,6.002863785240891e-06,6e-06,66
0.91,0.37,6.027167346555531e-06,6e-06,66
0.92,0.33,5.943455079805102e-06,6e-06,66
0.92,0.28,6.05147090787017e-06,6e-06,66
0.92,0.31,5.98666141103113e-06,6e-06,66
0.92,0.32,5.965058245418116e-06,6e-06,66
0.92,0.29000000000000004,6.029867742257156e-06,6e-06,66
0.92,0.3,6.008264576644142e-06,6e-06,66
0.93,0.21,5.989361806732754e-06,6e-06,66
0.93,0.19,6.027167346555529e-06,6e-06,66
0.93,0.23,5.951556266909981e-06,6e-06,66
0.93,0.18000000000000002,6.046070116466915e-06,6e-06,66
0.93,0.22,5.970459036821368e-06,6e-06,66
0.93,0.2,6.008264576644141e-06,6e-06,66
0.94,0.06999999999999999,6.002863785240895e-06,6e-06,66
0.94,0.08,5.986661411031135e-06,6e-06,66
0.94,0.1,5.954256662611615e-06,6e-06,66
0.94,0.04,6.051470907870176e-06,6e-06,66
0.94,0.06000000000000001,6.0190661594506565e-06,6e-06,66
0.94,0.05,6.035268533660415e-06,6e-06,66
0.94,0.09,5.970459036821375e-06,6e-06,66
0.05,0.94,6.047343130229825e-06,6e-06,67
0.06000000000000001,0.94,6.031148438690204e-06,6e-06,67
0.06999999999999999,0.94,6.014953747150584e-06,6e-06,67
0.08,0.94,5.9987590556109635e-06,6e-06,67
0.09,0.94,5.982564364071342e-06,6e-06,67
0.1,0.94,5.966369672531723e-06,6e-06,67
0.11,0.94,5.950174980992103e-06,6e-06,67
0.18000000000000002,0.93,6.058139591256238e-06,6e-06,67
0.19,0.93,6.039245784460016e-06,6e-06,67
0.2,0.93,6.020351977663792e-06,6e-06,67
0.21,0.93,6.001458170867567e-06,6e-06,67
0.22,0.93,5.982564364071344e-06,6e-06,67
0.23,0.93,5.963670557275121e-06,6e-06,67
0.24,0.93,5.944776750478896e-06,6e-06,67
0.29000000000000004,0.92,6.0419448997166196e-06,6e-06,67
0.3,0.92,6.020351977663792e-06,6e-06,67
0.31,0.92,5.998759055610965e-06,6e-06,67
0.32,0.92,5.977166133558137e-06,6e-06,67
0.33,0.92,5.955573211505312e-06,6e-06,67
0.37,0.91,6.0392457844600174e-06,6e-06,67
0.38,0.91,6.0149537471505856e-06,6e-06,67
0.39,0.91,5.990661709841155e-06,6e-06,67
0.4,0.91,5.966369672531725e-06,6e-06,67
0.41,0.91,5.9420776352222925e-06,6e-06,67
0.43,0.9,6.047343130229826e-06,6e-06,67
0.44,0.9,6.020351977663792e-06,6e-06,67
0.45,0.9,5.993360825097758e-06,6e-06,67
0.46,0.9,5.9663696725317235e-06,6e-06,67
0.48,0.89,6.052741360743033e-06,6e-06,67
0.49,0.89,6.023051092920397e-06,6e-06,67
0.5,0.89,5.9933608250977575e-06,6e-06,67
0.51,0.89,5.963670557275121e-06,6e-06,67
0.53,0.88,6.031148438690208e-06,6e-06,67
0.54,0.88,5.998759055610967e-06,6e-06,67
0.55,0.88,5.966369672531725e-06,6e-06,67
0.56,0.87,6.052741360743035e-06,6e-06,67
0.5700000000000001,0.87,6.0176528624071885e-06,6e-06,67
0.5800000000000001,0.87,5.9825643640713465e-06,6e-06,67
0.59,0.86,6.058139591256242e-06,6e-06,67
0.59,0.87,5.947475865735501e-06,6e-06,67
0.6,0.86,6.020351977663792e-06,6e-06,67
0.61,0.86,5.982564364071345e-06,6e-06,67
0.62,0.85,6.047343130229828e-06,6e-06,67
0.62,0.86,5.944776750478898e-06,6e-06,67
0.63,0.85,6.006856401380777e-06,6e-06,67
0.64,0.85,5.966369672531725e-06,6e-06,67
0.65,0.8400000000000001,6.020351977663792e-06,6e-06,67
0.66,0.8400000000000001,5.977166133558137e-06,6e-06,67
0.67,0.8300000000000001,6.0230510929203945e-06,6e-06,67
0.68,0.8300000000000001,5.977166133558137e-06,6e-06,67
0.6900000000000001,0.8200000000000001,6.0149537471505856e-06,6e-06,67
0.7000000000000001,0.8200000000000001,5.9663696725317235e-06,6e-06,67
0.7000000000000001,0.81,6.047343130229826e-06,6e-06,67
0.7100000000000001,0.81,5.996059940354361e-06,6e-06,67
0.72,0.8,6.020351977663792e-06,6e-06,67
0.72,0.81,5.944776750478898e-06,6e-06,67
0.73,0.8,5.966369672531726e-06,6e-06,67
0.73,0.79,6.0392457844600174e-06,6e-06,67
0.74,0.78,6.052741360743034e-06,6e-06,67
0.74,0.79,5.9825643640713465e-06,6e-06,67
0.75,0.78,5.993360825097758e-06,6e-06,67
0.76,0.77,5.998759055610965e-06,6e-06,67
0.77,0.76,5.998759055610965e-06,6e-06,67
0.78,0.75,5.9933608250977575e-06,6e-06,67
0.78,0.74,6.052741360743033e-06,6e-06,67
0.79,0.73,6.0392457844600174e-06,6e-06,67
0.79,0.74,5.9825643640713465e-06,6e-06,67
0.8,0.72,6.020351977663792e-06,6e-06,67
0.8,0.73,5.9663696725317235e-06,6e-06,67
0.81,0.7100000000000001,5.996059940354364e-06,6e-06,67
0.81,0.72,5.944776750478899e-06,6e-06,67
0.81,0.7000000000000001,6.047343130229829e-06,6e-06,67
0.8200000000000001,0.6900000000000001,6.014953747150584e-06,6e-06,67
0.8200000000000001,0.7000000000000001,5.966369672531723e-06,6e-06,67
0.8300000000000001,0.68,5.977166133558137e-06,6e-06,67
0.8300000000000001,0.67,6.0230510929203945e-06,6e-06,67
0.8400000000000001,0.65,6.020351977663792e-06,6e-06,67
0.8400000000000001,0.66,5.977166133558137e-06,6e-06,67
0.85,0.64,5.9663696725317235e-06,6e-06,67
0.85,0.63,6.006856401380777e-06,6e-06,67
0.85,0.62,6.047343130229826e-06,6e-06,67
0.86,0.59,6.058139591256238e-06,6e-06,67
0.86,0.61,5.982564364071344e-06,6e-06,67
0.86,0.6,6.020351977663792e-06,6e-06,67
0.86,0.62,5.944776750478896e-06,6e-06,67
0.87,0.5800000000000001,5.982564364071348e-06,6e-06,67
0.87,0.5700000000000001,6.017652862407192e-06,6e-06,67
0.87,0.59,5.947475865735503e-06,6e-06,67
0.87,0.56,6.052741360743036e-06,6e-06,67
0.88,0.54,5.9987590556109635e-06,6e-06,67
0.88,0.53,6.031148438690204e-06,6e-06,67
0.88,0.55,5.966369672531723e-06,6e-06,67
0.89,0.49,6.023051092920397e-06,6e-06,67
0.89,0.48,6.052741360743036e-06,6e-06,67
0.89,0.51,5.963670557275124e-06,6e-06,67
0.89,0.5,5.993360825097762e-06,6e-06,67
0.9,0.45,5.99336082509776e-06,6e-06,67
0.9,0.43,6.047343130229829e-06,6e-06,67
0.9,0.44,6.020351977663795e-06,6e-06,67
0.9,0.46,5.966369672531726e-06,6e-06,67
0.91,0.38,6.0149537471505856e-06,6e-06,67
0.91,0.39,5.990661709841155e-06,6e-06,67
0.91,0.37,6.0392457844600174e-06,6e-06,67
0.91,0.41,5.942077635222294e-06,6e-06,67
0.91,0.4,5.966369672531725e-06,6e-06,67
0.92,0.29000000000000004,6.041944899716626e-06,6e-06,67
0.92,0.3,6.020351977663798e-06,6e-06,67
0.92,0.31,5.998759055610971e-06,6e-06,67
0.92,0.32,5.977166133558144e-06,6e-06,67
0.92,0.33,5.9555732115053175e-06,6e-06,67
0.93,0.22,5.982564364071349e-06,6e-06,67
0.93,0.2,6.0203519776637974e-06,6e-06,67
0.93,0.23,5.963670557275125e-06,6e-06,67
0.93,0.21,6.001458170867572e-06,6e-06,67
0.93,0.19,6.039245784460021e-06,6e-06,67
0.93,0.24,5.9447767504789005e-06,6e-06,67
0.93,0.18000000000000002,6.058139591256244e-06,6e-06,67
0.94,0.05,6.047343130229824e-06,6e-06,67
0.94,0.09,5.982564364071342e-06,6e-06,67
0.94,0.11,5.950174980992101e-06,6e-06,67
0.94,0.06000000000000001,6.031148438690204e-06,6e-06,67
0.94,0.08,5.998759055610963e-06,6e-06,67
0.94,0.1,5.966369672531723e-06,6e-06,67
0.94,0.06999999999999999,6.014953747150582e-06,6e-06,67
0.06000000000000001,0.94,6.047231221780357e-06,6e-06,68
0.06999999999999999,0.94,6.031046756681871e-06,6e-06,68
0.08,0.94,6.014862291583387e-06,6e-06,68
0.09,0.94,5.998677826484898e-06,6e-06,68
0.1,0.94,5.982493361386413e-06,6e-06,68
0.11,0.94,5.966308896287927e-06,6e-06,68
0.12,0.94,5.95012443118944e-06,6e-06,68
0.19,0.93,6.0553234543296026e-06,6e-06,68
0.2,0.93,6.0364415783813675e-06,6e-06,68
0.21,0.93,6.017559702433132e-06,6e-06,68
0.22,0.93,5.998677826484898e-06,6e-06,68
0.23,0.93,5.9797959505366655e-06,6e-06,68
0.24,0.93,5.960914074588431e-06,6e-06,68
0.25,0.93,5.942032198640198e-06,6e-06,68
0.29000000000000004,0.92,6.058020865179349e-06,6e-06,68
0.3,0.92,6.0364415783813675e-06,6e-06,68
0.31,0.92,6.014862291583387e-06,6e-06,68
0.32,0.92,5.9932830047854024e-06,6e-06,68
0.33,0.92,5.9717037179874225e-06,6e-06,68
0.34,0.92,5.95012443118944e-06,6e-06,68
0.37,0.91,6.0553234543296026e-06,6e-06,68
0.38,0.91,6.031046756681873e-06,6e-06,68
0.39,0.91,6.006770059034142e-06,6e-06,68
0.4,0.91,5.982493361386413e-06,6e-06,68
0.41,0.91,5.958216663738682e-06,6e-06,68
0.44,0.9,6.0364415783813675e-06,6e-06,68
0.45,0.9,6.00946746988389e-06,6e-06,68
0.46,0.9,5.982493361386413e-06,6e-06,68
0.47,0.9,5.9555192528889365e-06,6e-06,68
0.49,0.89,6.0391389892311165e-06,6e-06,68
0.5,0.89,6.009467469883891e-06,6e-06,68
0.51,0.89,5.9797959505366655e-06,6e-06,68
0.52,0.89,5.95012443118944e-06,6e-06,68
0.53,0.88,6.047231221780359e-06,6e-06,68
0.54,0.88,6.014862291583387e-06,6e-06,68
0.55,0.88,5.982493361386413e-06,6e-06,68
0.56,0.88,5.95012443118944e-06,6e-06,68
0.5700000000000001,0.87,6.03374416753162e-06,6e-06,68
0.5800000000000001,0.87,5.998677826484901e-06,6e-06,68
0.59,0.87,5.963611485438179e-06,6e-06,68
0.6,0.86,6.0364415783813675e-06,6e-06,68
0.61,0.86,5.998677826484901e-06,6e-06,68
0.62,0.86,5.960914074588431e-06,6e-06,68
0.63,0.85,6.0229545241326305e-06,6e-06,68
0.64,0.85,5.982493361386413e-06,6e-06,68
0.65,0.8400000000000001,6.0364415783813675e-06,6e-06,68
0.65,0.85,5.942032198640198e-06,6e-06,68
0.66,0.8400000000000001,5.993283004785401e-06,6e-06,68
0.67,0.8300000000000001,6.0391389892311165e-06,6e-06,68
0.67,0.8400000000000001,5.95012443118944e-06,6e-06,68
0.68,0.8300000000000001,5.993283004785401e-06,6e-06,68
0.6900000000000001,0.8300000000000001,5.947427020339693e-06,6e-06,68
0.6900000000000001,0.8200000000000001,6.031046756681871e-06,6e-06,68
0.7000000000000001,0.8200000000000001,5.982493361386413e-06,6e-06,68
0.7100000000000001,0.81,6.0121648807336376e-06,6e-06,68
0.72,0.81,5.96091407458843e-06,6e-06,68
0.72,0.8,6.0364415783813675e-06,6e-06,68
0.73,0.8,5.982493361386413e-06,6e-06,68
0.73,0.79,6.055323454329601e-06,6e-06,68
0.74,0.79,5.998677826484897e-06,6e-06,68
0.75,0.78,6.009467469883889e-06,6e-06,68
0.75,0.79,5.942032198640196e-06,6e-06,68
0.76,0.77,6.014862291583387e-06,6e-06,68
0.76,0.78,5.95012443118944e-06,6e-06,68
0.77,0.77,5.952821842039187e-06,6e-06,68
0.77,0.76,6.014862291583385e-06,6e-06,68
0.78,0.76,5.950124431189438e-06,6e-06,68
0.78,0.75,6.009467469883889e-06,6e-06,68
0.79,0.75,5.942032198640198e-06,6e-06,68
0.79,0.73,6.0553234543296026e-06,6e-06,68
0.79,0.74,5.998677826484898e-06,6e-06,68
0.8,0.72,6.0364415783813675e-06,6e-06,68
0.8,0.73,5.982493361386413e-06,6e-06,68
0.81,0.7100000000000001,6.0121648807336376e-06,6e-06,68
0.81,0.72,5.96091407458843e-06,6e-06,68
0.8200000000000001,0.6900000000000001,6.03104675668187e-06,6e-06,68
0.8200000000000001,0.7000000000000001,5.982493361386411e-06,6e-06,68
0.8300000000000001,0.67,6.039138989231112e-06,6e-06,68
0.8300000000000001,0.6900000000000001,5.947427020339689e-06,6e-06,68
0.8300000000000001,0.68,5.9932830047854024e-06,6e-06,68
0.8400000000000001,0.65,6.0364415783813675e-06,6e-06,68
0.8400000000000001,0.66,5.993283004785401e-06,6e-06,68
0.8400000000000001,0.67,5.950124431189438e-06,6e-06,68
0.85,0.63,6.022954524132626e-06,6e-06,68
0.85,0.65,5.942032198640194e-06,6e-06,68
0.85,0.64,5.9824933613864095e-06,6e-06,68
0.86,0.6,6.036441578381365e-06,6e-06,68
0.86,0.61,5.998677826484897e-06,6e-06,68
0.86,0.62,5.960914074588429e-06,6e-06,68
0.87,0.5800000000000001,5.998677826484897e-06,6e-06,68
0.87,0.5700000000000001,6.033744167531618e-06,6e-06,68
0.87,0.59,5.963611485438178e-06,6e-06,68
0.88,0.54,6.014862291583382e-06,6e-06,68
0.88,0.56,5.950124431189438e-06,6e-06,68
0.88,0.53,6.047231221780355e-06,6e-06,68
0.88,0.55,5.9824933613864095e-06,6e-06,68
0.89,0.51,5.979795950536662e-06,6e-06,68
0.89,0.5,6.009467469883888e-06,6e-06,68
0.89,0.49,6.039138989231112e-06,6e-06,68
0.89,0.52,5.950124431189438e-06,6e-06,68
0.9,0.46,5.982493361386409e-06,6e-06,68
0.9,0.45,6.009467469883886e-06,6e-06,68
0.9,0.47,5.955519252888931e-06,6e-06,68
0.9,0.44,6.036441578381362e-06,6e-06,68
0.91,0.38,6.031046756681868e-06,6e-06,68
0.91,0.41,5.958216663738677e-06,6e-06,68
0.91,0.4,5.982493361386408e-06,6e-06,68
0.91,0.39,6.006770059034138e-06,6e-06,68
0.91,0.37,6.0553234543295975e-06,6e-06,68
0.92,0.33,5.971703717987416e-06,6e-06,68
0.92,0.32,5.993283004785397e-06,6e-06,68
0.92,0.34,5.950124431189432e-06,6e-06,68
0.92,0.29000000000000004,6.058020865179342e-06,6e-06,68
0.92,0.31,6.014862291583379e-06,6e-06,68
0.92,0.3,6.0364415783813615e-06,6e-06,68
0.93,0.25,5.94203219864019e-06,6e-06,68
0.93,0.21,6.0175597024331256e-06,6e-06,68
0.93,0.24,5.960914074588424e-06,6e-06,68
0.93,0.19,6.055323454329593e-06,6e-06,68
0.93,0.22,5.998677826484892e-06,6e-06,68
0.93,0.2,6.03644157838136e-06,6e-06,68
0.93,0.23,5.979795950536658e-06,6e-06,68
0.94,0.12,5.950124431189432e-06,6e-06,68
0.94,0.09,5.99867782648489e-06,6e-06,68
0.94,0.11,5.9663088962879175e-06,6e-06,68
0.94,0.06000000000000001,6.047231221780349e-06,6e-06,68
0.94,0.1,5.9824933613864036e-06,6e-06,68
0.94,0.06999999999999999,6.031046756681863e-06,6e-06,68
0.94,0.08,6.0148622915833765e-06,6e-06,68
0.05,0.94,6.047496324267745e-06,6e-06,69
0.06000000000000001,0.94,6.031301730200473e-06,6e-06,69
0.06999999999999999,0.94,6.015107136133198e-06,6e-06,69
0.08,0.94,5.998912542065924e-06,6e-06,69
0.09,0.94,5.9827179479986505e-06,6e-06,69
0.1,0.94,5.966523353931378e-06,6e-06,69
0.11,0.94,5.950328759864102e-06,6e-06,69
0.18000000000000002,0.93,6.058292720312596e-06,6e-06,69
0.19,0.93,6.039399027234111e-06,6e-06,69
0.2,0.93,6.020505334155624e-06,6e-06,69
0.21,0.93,6.001611641077138e-06,6e-06,69
0.22,0.93,5.9827179479986505e-06,6e-06,69
0.23,0.93,5.963824254920165e-06,6e-06,69
0.24,0.93,5.944930561841679e-06,6e-06,69
0.29000000000000004,0.92,6.042098126245322e-06,6e-06,69
0.3,0.92,6.020505334155624e-06,6e-06,69
0.31,0.92,5.9989125420659265e-06,6e-06,69
0.32,0.92,5.977319749976226e-06,6e-06,69
0.33,0.92,5.955726957886527e-06,6e-06,69
0.37,0.91,6.039399027234111e-06,6e-06,69
0.38,0.91,6.015107136133198e-06,6e-06,69
0.39,0.91,5.990815245032289e-06,6e-06,69
0.4,0.91,5.966523353931378e-06,6e-06,69
0.41,0.91,5.942231462830466e-06,6e-06,69
0.43,0.9,6.047496324267748e-06,6e-06,69
0.44,0.9,6.020505334155625e-06,6e-06,69
0.45,0.9,5.993514344043501e-06,6e-06,69
0.46,0.9,5.966523353931378e-06,6e-06,69
0.48,0.89,6.052894522290173e-06,6e-06,69
0.49,0.89,6.023204433166837e-06,6e-06,69
0.5,0.89,5.993514344043503e-06,6e-06,69
0.51,0.89,5.963824254920166e-06,6e-06,69
0.53,0.88,6.0313017302004735e-06,6e-06,69
0.54,0.88,5.998912542065927e-06,6e-06,69
0.55,0.88,5.966523353931378e-06,6e-06,69
0.56,0.87,6.052894522290173e-06,6e-06,69
0.5700000000000001,0.87,6.017806235144412e-06,6e-06,69
0.5800000000000001,0.87,5.982717947998653e-06,6e-06,69
0.59,0.87,5.947629660852892e-06,6e-06,69
0.59,0.86,6.0582927203125974e-06,6e-06,69
0.6,0.86,6.020505334155625e-06,6e-06,69
0.61,0.86,5.982717947998653e-06,6e-06,69
0.62,0.86,5.94493056184168e-06,6e-06,69
0.62,0.85,6.047496324267749e-06,6e-06,69
0.63,0.85,6.007009839099564e-06,6e-06,69
0.64,0.85,5.966523353931378e-06,6e-06,69
0.65,0.8400000000000001,6.020505334155624e-06,6e-06,69
0.66,0.8400000000000001,5.977319749976226e-06,6e-06,69
0.67,0.8300000000000001,6.023204433166836e-06,6e-06,69
0.68,0.8300000000000001,5.977319749976227e-06,6e-06,69
0.6900000000000001,0.8200000000000001,6.0151071361331975e-06,6e-06,69
0.7000000000000001,0.81,6.047496324267748e-06,6e-06,69
0.7000000000000001,0.8200000000000001,5.966523353931378e-06,6e-06,69
0.7100000000000001,0.81,5.9962134430547124e-06,6e-06,69
0.72,0.81,5.94493056184168e-06,6e-06,69
0.72,0.8,6.020505334155625e-06,6e-06,69
0.73,0.8,5.966523353931378e-06,6e-06,69
0.73,0.79,6.039399027234111e-06,6e-06,69
0.74,0.79,5.982717947998653e-06,6e-06,69
0.74,0.78,6.052894522290173e-06,6e-06,69
0.75,0.78,5.993514344043503e-06,6e-06,69
0.76,0.77,5.998912542065927e-06,6e-06,69
0.77,0.76,5.9989125420659265e-06,6e-06,69
0.78,0.75,5.993514344043503e-06,6e-06,69
0.78,0.74,6.052894522290174e-06,6e-06,69
0.79,0.74,5.982717947998651e-06,6e-06,69
0.79,0.73,6.039399027234111e-06,6e-06,69
0.8,0.73,5.966523353931378e-06,6e-06,69
0.8,0.72,6.020505334155624e-06,6e-06,69
0.81,0.7000000000000001,6.047496324267749e-06,6e-06,69
0.81,0.7100000000000001,5.996213443054713e-06,6e-06,69
0.81,0.72,5.94493056184168e-06,6e-06,69
0.8200000000000001,0.7000000000000001,5.966523353931379e-06,6e-06,69
0.8200000000000001,0.6900000000000001,6.015107136133202e-06,6e-06,69
0.8300000000000001,0.67,6.023204433166837e-06,6e-06,69
0.8300000000000001,0.68,5.977319749976227e-06,6e-06,69
0.8400000000000001,0.66,5.977319749976226e-06,6e-06,69
0.8400000000000001,0.65,6.020505334155621e-06,6e-06,69
0.85,0.62,6.0474963242677496e-06,6e-06,69
0.85,0.63,6.007009839099565e-06,6e-06,69
0.85,0.64,5.9665233539313795e-06,6e-06,69
0.86,0.6,6.020505334155626e-06,6e-06,69
0.86,0.62,5.944930561841681e-06,6e-06,69
0.86,0.59,6.058292720312598e-06,6e-06,69
0.86,0.61,5.982717947998653e-06,6e-06,69
0.87,0.59,5.947629660852894e-06,6e-06,69
0.87,0.56,6.052894522290174e-06,6e-06,69
0.87,0.5800000000000001,5.982717947998653e-06,6e-06,69
0.87,0.5700000000000001,6.017806235144414e-06,6e-06,69
0.88,0.55,5.9665233539313795e-06,6e-06,69
0.88,0.54,5.998912542065927e-06,6e-06,69
0.88,0.53,6.031301730200476e-06,6e-06,69
0.89,0.48,6.052894522290173e-06,6e-06,69
0.89,0.5,5.993514344043501e-06,6e-06,69
0.89,0.49,6.023204433166836e-06,6e-06,69
0.89,0.51,5.963824254920165e-06,6e-06,69
0.9,0.44,6.020505334155626e-06,6e-06,69
0.9,0.46,5.9665233539313795e-06,6e-06,69
0.9,0.45,5.9935143440435034e-06,6e-06,69
0.9,0.43,6.0474963242677496e-06,6e-06,69
0.91,0.39,5.990815245032292e-06,6e-06,69
0.91,0.37,6.039399027234114e-06,6e-06,69
0.91,0.41,5.9422314628304705e-06,6e-06,69
0.91,0.38,6.0151071361332026e-06,6e-06,69
0.91,0.4,5.966523353931381e-06,6e-06,69
0.92,0.3,6.020505334155627e-06,6e-06,69
0.92,0.32,5.97731974997623e-06,6e-06,69
0.92,0.29000000000000004,6.0420981262453265e-06,6e-06,69
0.92,0.33,5.955726957886531e-06,6e-06,69
0.92,0.31,5.998912542065927e-06,6e-06,69
0.93,0.24,5.944930561841682e-06,6e-06,69
0.93,0.23,5.96382425492017e-06,6e-06,69
0.93,0.2,6.020505334155627e-06,6e-06,69
0.93,0.19,6.039399027234115e-06,6e-06,69
0.93,0.21,6.001611641077142e-06,6e-06,69
0.93,0.22,5.982717947998656e-06,6e-06,69
0.93,0.18000000000000002,6.0582927203126025e-06,6e-06,69
0.94,0.06999999999999999,6.0151071361332026e-06,6e-06,69
0.94,0.05,6.047496324267751e-06,6e-06,69
0.94,0.11,5.950328759864108e-06,6e-06,69
0.94,0.1,5.966523353931381e-06,6e-06,69
0.94,0.08,5.998912542065929e-06,6e-06,69
0.94,0.09,5.982717947998656e-06,6e-06,69
0.94,0.06000000000000001,6.031301730200478e-06,6e-06,69
0.06000000000000001,0.94,6.0443994117337725e-06,6e-06,70
0.06999999999999999,0.94,6.0282131459930325e-06,6e-06,70
0.08,0.94,6.0120268802522975e-06,6e-06,70
0.09,0.94,5.995840614511558e-06,6e-06,70
0.1,0.94,5.979654348770823e-06,6e-06,70
0.11,0.94,5.963468083030085e-06,6e-06,70
0.12,0.94,5.9472818172893475e-06,6e-06,70
0.19,0.93,6.052492544604141e-06,6e-06,70
0.2,0.93,6.033608567906614e-06,6e-06,70
0.21,0.93,6.014724591209088e-06,6e-06,70
0.22,0.93,5.995840614511558e-06,6e-06,70
0.23,0.93,5.976956637814032e-06,6e-06,70
0.24,0.93,5.958072661116505e-06,6e-06,70
0.29000000000000004,0.92,6.0551902555609314e-06,6e-06,70
0.3,0.92,6.033608567906614e-06,6e-06,70
0.31,0.92,6.0120268802522975e-06,6e-06,70
0.32,0.92,5.9904451925979814e-06,6e-06,70
0.33,0.92,5.968863504943665e-06,6e-06,70
0.34,0.92,5.9472818172893475e-06,6e-06,70
0.37,0.91,6.052492544604141e-06,6e-06,70
0.38,0.91,6.028213145993033e-06,6e-06,70
0.39,0.91,6.003933747381929e-06,6e-06,70
0.4,0.91,5.979654348770823e-06,6e-06,70
0.41,0.91,5.955374950159718e-06,6e-06,70
0.44,0.9,6.0336085679066145e-06,6e-06,70
0.45,0.9,6.006631458338717e-06,6e-06,70
0.46,0.9,5.979654348770823e-06,6e-06,70
0.47,0.9,5.952677239202928e-06,6e-06,70
0.49,0.89,6.036306278863404e-06,6e-06,70
0.5,0.89,6.006631458338717e-06,6e-06,70
0.51,0.89,5.976956637814033e-06,6e-06,70
0.52,0.89,5.9472818172893475e-06,6e-06,70
0.53,0.88,6.0443994117337725e-06,6e-06,70
0.54,0.88,6.0120268802522975e-06,6e-06,70
0.55,0.88,5.9796543487708225e-06,6e-06,70
0.56,0.88,5.947281817289348e-06,6e-06,70
0.5700000000000001,0.87,6.030910856949825e-06,6e-06,70
0.5800000000000001,0.87,5.995840614511562e-06,6e-06,70
0.59,0.87,5.9607703720732966e-06,6e-06,70
0.6,0.86,6.0336085679066145e-06,6e-06,70
0.61,0.86,5.995840614511562e-06,6e-06,70
0.62,0.86,5.958072661116508e-06,6e-06,70
0.63,0.85,6.020120013122668e-06,6e-06,70
0.64,0.85,5.9796543487708225e-06,6e-06,70
0.65,0.8400000000000001,6.033608567906613e-06,6e-06,70
0.66,0.8400000000000001,5.99044519259798e-06,6e-06,70
0.67,0.8400000000000001,5.9472818172893475e-06,6e-06,70
0.67,0.8300000000000001,6.036306278863403e-06,6e-06,70
0.68,0.8300000000000001,5.9904451925979814e-06,6e-06,70
0.6900000000000001,0.8200000000000001,6.028213145993036e-06,6e-06,70
0.6900000000000001,0.8300000000000001,5.944584106332558e-06,6e-06,70
0.7000000000000001,0.8200000000000001,5.9796543487708225e-06,6e-06,70
