#EXPORTTYPE:                 ,DATA COMPARE                 
#FILE:                       ,sample1.ngb-ds3              
#FORMAT:                     ,NETZSCH5                     
#FTYPE:                      ,ANSI                         
#IDENTITY:                   ,putty                        
#DECIMAL:                    ,POINT                        
#SEPARATOR:                  ,COMMA                        
#MTYPE:                      ,CP                           
#INSTRUMENT:                 ,NETZSCH STA 449F3            
#PROJECT:                    ,Gen3CSP                      
#DATE/TIME:                  ,12/13/2022 3:59:26 PM (UTC-5)
#CORR. FILE:                 ,baseline2.ngb-bs3            
#TEMPCAL:                    ,TCALZERO.TCX                 
#SENSITIVITY:                ,SENSZERO.EXX                 
#LABORATORY:                 ,STEEL                        
#OPERATOR:                   ,MJA                          
#REMARK:                     ,                             
#SAMPLE:                     ,sample1                      
#SAMPLE MASS /mg:            ,35.9                         
#MATERIAL:                   ,                             
#REFERENCE:                  ,                             
#REFERENCE MASS /mg:         ,0                            
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0                            
#REFERENCE CRUCIBLE MASS /mg:,0                            
#DSC RANGE /�V:              ,5000                         
#TG RANGE /mg:               ,35000                        
#TAU-R:                      ,---                          
#CORR. CODE:                 ,00                           
#EXO:                        ,-1                           
#RANGE:                      ,25�C/15.0(K/min)/1180�C      
#SEGMENT:                    ,S1/7                         
#SEG. 1:                     ,25�C/15.0(K/min)/1180�C      
,,
##Temp./C,Cp(1)/(J/(g*K))
 936.01328,     -3.36479
 936.03308,     -3.36454
 936.05289,     -3.36453
 936.07269,     -3.36487
 936.09250,     -3.36563
 936.11230,     -3.36676
 936.13211,     -3.36811
 936.15191,     -3.36951
 936.17172,     -3.37080
 936.19152,     -3.37184
 936.21132,     -3.37261
 936.23113,     -3.37314
 936.25093,     -3.37349
 936.27074,     -3.37370
 936.29054,     -3.37382
 936.31035,     -3.37388
 936.33015,     -3.37392
 936.34995,     -3.37401
 936.36976,     -3.37416
 936.38956,     -3.37444
 936.40937,     -3.37486
 936.42917,     -3.37538
 936.44898,     -3.37591
 936.46878,     -3.37636
 936.48859,     -3.37665
 936.50839,     -3.37674
 936.52819,     -3.37669
 936.54800,     -3.37651
 936.56780,     -3.37624
 936.58761,     -3.37593
 936.60741,     -3.37565
 936.62722,     -3.37550
 936.64702,     -3.37556
 936.66683,     -3.37592
 936.68663,     -3.37669
 936.70643,     -3.37778
 936.72624,     -3.37904
 936.74604,     -3.38028
 936.76585,     -3.38134
 936.78565,     -3.38203
 936.80546,     -3.38230
 936.82526,     -3.38227
 936.84506,     -3.38202
 936.86487,     -3.38166
 936.88467,     -3.38130
 936.90448,     -3.38103
 936.92428,     -3.38090
 936.94409,     -3.38095
 936.96389,     -3.38124
 936.98370,     -3.38179
 937.00350,     -3.38263
 937.02330,     -3.38364
 937.04311,     -3.38468
 937.06291,     -3.38563
 937.08272,     -3.38636
 937.10252,     -3.38690
 937.12233,     -3.38734
 937.14213,     -3.38776
 937.16194,     -3.38824
 937.18174,     -3.38885
 937.20154,     -3.38956
 937.22135,     -3.39028
 937.24115,     -3.39095
 937.26096,     -3.39150
 937.28076,     -3.39183
 937.30057,     -3.39195
 937.32037,     -3.39197
 937.34017,     -3.39208
 937.35998,     -3.39244
 937.37978,     -3.39320
 937.39959,     -3.39430
 937.41939,     -3.39554
 937.43920,     -3.39675
 937.45900,     -3.39774
 937.47881,     -3.39831
 937.49861,     -3.39840
 937.51841,     -3.39814
 937.53822,     -3.39764
 937.55802,     -3.39704
 937.57783,     -3.39648
 937.59763,     -3.39606
 937.61744,     -3.39584
 937.63724,     -3.39584
 937.65705,     -3.39608
 937.67685,     -3.39657
 937.69665,     -3.39730
 937.71646,     -3.39817
 937.73626,     -3.39906
 937.75607,     -3.39983
 937.77587,     -3.40037
 937.79568,     -3.40056
 937.81548,     -3.40048
 937.83528,     -3.40029
 937.85509,     -3.40020
 937.87489,     -3.40036
 937.89470,     -3.40088
 937.91450,     -3.40167
 937.93431,     -3.40257
 937.95411,     -3.40345
 937.97392,     -3.40414
 937.99372,     -3.40459
 938.01352,     -3.40485
 938.03333,     -3.40499
 938.05313,     -3.40507
 938.07294,     -3.40517
 938.09274,     -3.40536
 938.11255,     -3.40563
 938.13235,     -3.40598
 938.15216,     -3.40639
 938.17196,     -3.40685
 938.19176,     -3.40733
 938.21157,     -3.40777
 938.23137,     -3.40810
 938.25118,     -3.40827
 938.27098,     -3.40821
 938.29079,     -3.40785
 938.31059,     -3.40726
 938.33039,     -3.40659
 938.35020,     -3.40595
 938.37000,     -3.40551
 938.38981,     -3.40537
 938.40961,     -3.40555
 938.42942,     -3.40599
 938.44922,     -3.40664
 938.46903,     -3.40742
 938.48883,     -3.40830
 938.50863,     -3.40921
 938.52844,     -3.41013
 938.54824,     -3.41101
 938.56805,     -3.41182
 938.58785,     -3.41251
 938.60766,     -3.41307
 938.62746,     -3.41352
 938.64727,     -3.41386
 938.66707,     -3.41411
 938.68687,     -3.41428
 938.70668,     -3.41437
 938.72648,     -3.41437
 938.74629,     -3.41424
 938.76609,     -3.41399
 938.78590,     -3.41358
 938.80570,     -3.41306
 938.82550,     -3.41257
 938.84531,     -3.41231
 938.86511,     -3.41246
 938.88492,     -3.41321
 938.90472,     -3.41452
 938.92453,     -3.41610
 938.94433,     -3.41765
 938.96414,     -3.41884
 938.98394,     -3.41937
 939.00374,     -3.41915
 939.02355,     -3.41844
 939.04335,     -3.41753
 939.06316,     -3.41668
 939.08296,     -3.41617
 939.10277,     -3.41606
 939.12257,     -3.41627
 939.14238,     -3.41673
 939.16218,     -3.41734
 939.18198,     -3.41805
 939.20179,     -3.41876
 939.22159,     -3.41940
 939.24140,     -3.41988
 939.26120,     -3.42013
 939.28101,     -3.42006
 939.30081,     -3.41973
 939.32061,     -3.41926
 939.34042,     -3.41879
 939.36022,     -3.41845
 939.38003,     -3.41838
 939.39983,     -3.41868
 939.41964,     -3.41930
 939.43944,     -3.42013
 939.45925,     -3.42105
 939.47905,     -3.42196
 939.49885,     -3.42277
 939.51866,     -3.42349
 939.53846,     -3.42419
 939.55827,     -3.42491
 939.57807,     -3.42571
 939.59788,     -3.42660
 939.61768,     -3.42741
 939.63749,     -3.42790
 939.65729,     -3.42788
 939.67709,     -3.42710
 939.69690,     -3.42556
 939.71670,     -3.42362
 939.73651,     -3.42172
 939.75631,     -3.42030
 939.77612,     -3.41981
 939.79592,     -3.42061
 939.81572,     -3.42252
 939.83553,     -3.42505
 939.85533,     -3.42768
 939.87514,     -3.42989
 939.89494,     -3.43129
 939.91475,     -3.43197
 939.93455,     -3.43216
 939.95436,     -3.43211
 939.97416,     -3.43204
 939.99396,     -3.43218
 940.01377,     -3.43253
 940.03357,     -3.43298
 940.05338,     -3.43345
 940.07318,     -3.43384
 940.09299,     -3.43405
 940.11279,     -3.43411
 940.13260,     -3.43408
 940.15240,     -3.43403
 940.17220,     -3.43403
 940.19201,     -3.43416
 940.21181,     -3.43440
 940.23162,     -3.43471
 940.25142,     -3.43500
 940.27123,     -3.43523
 940.29103,     -3.43531
 940.31083,     -3.43524
 940.33064,     -3.43509
 940.35044,     -3.43493
 940.37025,     -3.43482
 940.39005,     -3.43483
 940.40986,     -3.43498
 940.42966,     -3.43522
 940.44947,     -3.43551
 940.46927,     -3.43578
 940.48907,     -3.43599
 940.50888,     -3.43615
 940.52868,     -3.43632
 940.54849,     -3.43660
 940.56829,     -3.43705
 940.58810,     -3.43775
 940.60790,     -3.43871
 940.62771,     -3.43977
 940.64751,     -3.44072
 940.66731,     -3.44137
 940.68712,     -3.44154
 940.70692,     -3.44126
 940.72673,     -3.44071
 940.74653,     -3.44009
 940.76634,     -3.43960
 940.78614,     -3.43941
 940.80594,     -3.43956
 940.82575,     -3.44001
 940.84555,     -3.44069
 940.86536,     -3.44155
 940.88516,     -3.44252
 940.90497,     -3.44350
 940.92477,     -3.44439
 940.94458,     -3.44508
 940.96438,     -3.44543
 940.98418,     -3.44535
 941.00399,     -3.44480
 941.02379,     -3.44395
 941.04360,     -3.44302
 941.06340,     -3.44221
 941.08321,     -3.44170
 941.10301,     -3.44149
 941.12282,     -3.44158
 941.14262,     -3.44194
 941.16242,     -3.44254
 941.18223,     -3.44337
 941.20203,     -3.44434
 941.22184,     -3.44532
 941.24164,     -3.44617
 941.26145,     -3.44675
 941.28125,     -3.44694
 941.30105,     -3.44675
 941.32086,     -3.44632
 941.34066,     -3.44576
 941.36047,     -3.44520
 941.38027,     -3.44477
 941.40008,     -3.44452
 941.41988,     -3.44440
 941.43969,     -3.44440
 941.45949,     -3.44446
 941.47929,     -3.44455
 941.49910,     -3.44469
 941.51890,     -3.44492
 941.53871,     -3.44532
 941.55851,     -3.44594
 941.57832,     -3.44684
 941.59812,     -3.44801
 941.61793,     -3.44930
 941.63773,     -3.45051
 941.65753,     -3.45148
 941.67734,     -3.45203
 941.69714,     -3.45210
 941.71695,     -3.45185
 941.73675,     -3.45147
 941.75656,     -3.45112
 941.77636,     -3.45099
 941.79616,     -3.45114
 941.81597,     -3.45148
 941.83577,     -3.45191
 941.85558,     -3.45230
 941.87538,     -3.45256
 941.89519,     -3.45259
 941.91499,     -3.45248
 941.93480,     -3.45234
 941.95460,     -3.45230
 941.97440,     -3.45250
 941.99421,     -3.45294
 942.01401,     -3.45349
 942.03382,     -3.45404
 942.05362,     -3.45445
 942.07343,     -3.45459
 942.09323,     -3.45441
 942.11304,     -3.45404
 942.13284,     -3.45365
 942.15264,     -3.45339
 942.17245,     -3.45343
 942.19225,     -3.45387
 942.21206,     -3.45459
 942.23186,     -3.45538
 942.25167,     -3.45606
 942.27147,     -3.45642
 942.29127,     -3.45631
 942.31108,     -3.45576
 942.33088,     -3.45493
 942.35069,     -3.45397
 942.37049,     -3.45306
 942.39030,     -3.45234
 942.41010,     -3.45184
 942.42991,     -3.45157
 942.44971,     -3.45154
 942.46951,     -3.45177
 942.48932,     -3.45225
 942.50912,     -3.45291
 942.52893,     -3.45363
 942.54873,     -3.45429
 942.56854,     -3.45475
 942.58834,     -3.45495
 942.60815,     -3.45496
 942.62795,     -3.45491
 942.64775,     -3.45494
 942.66756,     -3.45518
 942.68736,     -3.45575
 942.70717,     -3.45662
 942.72697,     -3.45766
 942.74678,     -3.45874
 942.76658,     -3.45972
 942.78638,     -3.46049
 942.80619,     -3.46101
 942.82599,     -3.46130
 942.84580,     -3.46137
 942.86560,     -3.46122
 942.88541,     -3.46087
 942.90521,     -3.46038
 942.92502,     -3.45987
 942.94482,     -3.45947
 942.96462,     -3.45929
 942.98443,     -3.45946
 943.00423,     -3.46005
 943.02404,     -3.46085
 943.04384,     -3.46160
 943.06365,     -3.46204
 943.08345,     -3.46190
 943.10326,     -3.46109
 943.12306,     -3.45992
 943.14286,     -3.45872
 943.16267,     -3.45783
 943.18247,     -3.45759
 943.20228,     -3.45806
 943.22208,     -3.45904
 943.24189,     -3.46028
 943.26169,     -3.46158
 943.28149,     -3.46270
 943.30130,     -3.46351
 943.32110,     -3.46402
 943.34091,     -3.46429
 943.36071,     -3.46436
 943.38052,     -3.46428
 943.40032,     -3.46410
 943.42013,     -3.46386
 943.43993,     -3.46357
 943.45973,     -3.46328
 943.47954,     -3.46302
 943.49934,     -3.46280
 943.51915,     -3.46262
 943.53895,     -3.46248
 943.55876,     -3.46237
 943.57856,     -3.46231
 943.59837,     -3.46229
 943.61817,     -3.46236
 943.63797,     -3.46256
 943.65778,     -3.46291
 943.67758,     -3.46346
 943.69739,     -3.46420
 943.71719,     -3.46501
 943.73700,     -3.46577
 943.75680,     -3.46633
 943.77660,     -3.46657
 943.79641,     -3.46641
 943.81621,     -3.46601
 943.83602,     -3.46555
 943.85582,     -3.46524
 943.87563,     -3.46526
 943.89543,     -3.46568
 943.91524,     -3.46634
 943.93504,     -3.46704
 943.95484,     -3.46761
 943.97465,     -3.46785
 943.99445,     -3.46770
 944.01426,     -3.46732
 944.03406,     -3.46689
 944.05387,     -3.46659
 944.07367,     -3.46660
 944.09348,     -3.46707
 944.11328,     -3.46796
 944.13308,     -3.46910
 944.15289,     -3.47035
 944.17269,     -3.47156
 944.19250,     -3.47259
 944.21230,     -3.47335
 944.23211,     -3.47377
 944.25191,     -3.47378
 944.27171,     -3.47330
 944.29152,     -3.47230
 944.31132,     -3.47098
 944.33113,     -3.46965
 944.35093,     -3.46863
 944.37074,     -3.46823
 944.39054,     -3.46866
 944.41035,     -3.46972
 944.43015,     -3.47110
 944.44995,     -3.47250
 944.46976,     -3.47358
 944.48956,     -3.47412
 944.50937,     -3.47419
 944.52917,     -3.47400
 944.54898,     -3.47377
 944.56878,     -3.47368
 944.58859,     -3.47394
 944.60839,     -3.47450
 944.62819,     -3.47519
 944.64800,     -3.47586
 944.66780,     -3.47634
 944.68761,     -3.47650
 944.70741,     -3.47640
 944.72722,     -3.47618
 944.74702,     -3.47599
 944.76682,     -3.47597
 944.78663,     -3.47624
 944.80643,     -3.47678
 944.82624,     -3.47745
 944.84604,     -3.47809
 944.86585,     -3.47854
 944.88565,     -3.47867
 944.90546,     -3.47852
 944.92526,     -3.47825
 944.94506,     -3.47798
 944.96487,     -3.47786
 944.98467,     -3.47801
 945.00448,     -3.47842
 945.02428,     -3.47894
 945.04409,     -3.47947
 945.06389,     -3.47987
 945.08370,     -3.48002
 945.10350,     -3.47989
 945.12330,     -3.47957
 945.14311,     -3.47920
 945.16291,     -3.47889
 945.18272,     -3.47876
 945.20252,     -3.47881
 945.22233,     -3.47894
 945.24213,     -3.47904
 945.26193,     -3.47901
 945.28174,     -3.47874
 945.30154,     -3.47826
 945.32135,     -3.47764
 945.34115,     -3.47701
 945.36096,     -3.47644
 945.38076,     -3.47605
 945.40057,     -3.47587
 945.42037,     -3.47590
 945.44017,     -3.47610
 945.45998,     -3.47646
 945.47978,     -3.47695
 945.49959,     -3.47754
 945.51939,     -3.47817
 945.53920,     -3.47879
 945.55900,     -3.47934
 945.57881,     -3.47978
 945.59861,     -3.48012
 945.61841,     -3.48042
 945.63822,     -3.48077
 945.65802,     -3.48124
 945.67783,     -3.48191
 945.69763,     -3.48275
 945.71744,     -3.48363
 945.73724,     -3.48443
 945.75704,     -3.48500
 945.77685,     -3.48521
 945.79665,     -3.48499
 945.81646,     -3.48444
 945.83626,     -3.48374
 945.85607,     -3.48304
 945.87587,     -3.48251
 945.89568,     -3.48224
 945.91548,     -3.48222
 945.93528,     -3.48244
 945.95509,     -3.48288
 945.97489,     -3.48352
 945.99470,     -3.48428
 946.01450,     -3.48508
 946.03431,     -3.48579
 946.05411,     -3.48633
 946.07392,     -3.48657
 946.09372,     -3.48647
 946.11352,     -3.48612
 946.13333,     -3.48563
 946.15313,     -3.48511
 946.17294,     -3.48465
 946.19274,     -3.48434
 946.21255,     -3.48419
 946.23235,     -3.48420
 946.25215,     -3.48440
 946.27196,     -3.48479
 946.29176,     -3.48536
 946.31157,     -3.48599
 946.33137,     -3.48656
 946.35118,     -3.48695
 946.37098,     -3.48703
 946.39079,     -3.48672
 946.41059,     -3.48617
 946.43039,     -3.48553
 946.45020,     -3.48501
 946.47000,     -3.48476
 946.48981,     -3.48494
 946.50961,     -3.48548
 946.52942,     -3.48619
 946.54922,     -3.48689
 946.56903,     -3.48739
 946.58883,     -3.48751
 946.60863,     -3.48725
 946.62844,     -3.48677
 946.64824,     -3.48627
 946.66805,     -3.48592
 946.68785,     -3.48590
 946.70766,     -3.48620
 946.72746,     -3.48668
 946.74726,     -3.48717
 946.76707,     -3.48750
 946.78687,     -3.48753
 946.80668,     -3.48733
 946.82648,     -3.48707
 946.84629,     -3.48696
 946.86609,     -3.48718
 946.88590,     -3.48789
 946.90570,     -3.48899
 946.92550,     -3.49022
 946.94531,     -3.49131
 946.96511,     -3.49199
 946.98492,     -3.49207
 947.00472,     -3.49162
 947.02453,     -3.49081
 947.04433,     -3.48980
 947.06414,     -3.48876
 947.08394,     -3.48785
 947.10374,     -3.48713
 947.12355,     -3.48663
 947.14335,     -3.48636
 947.16316,     -3.48635
 947.18296,     -3.48661
 947.20277,     -3.48710
 947.22257,     -3.48769
 947.24237,     -3.48829
 947.26218,     -3.48878
 947.28198,     -3.48906
 947.30179,     -3.48908
 947.32159,     -3.48890
 947.34140,     -3.48857
 947.36120,     -3.48815
 947.38101,     -3.48769
 947.40081,     -3.48723
 947.42061,     -3.48679
 947.44042,     -3.48639
 947.46022,     -3.48604
 947.48003,     -3.48577
 947.49983,     -3.48557
 947.51964,     -3.48546
 947.53944,     -3.48543
 947.55925,     -3.48548
 947.57905,     -3.48561
 947.59885,     -3.48581
 947.61866,     -3.48603
 947.63846,     -3.48623
 947.65827,     -3.48637
 947.67807,     -3.48640
 947.69788,     -3.48630
 947.71768,     -3.48612
 947.73748,     -3.48593
 947.75729,     -3.48581
 947.77709,     -3.48582
 947.79690,     -3.48604
 947.81670,     -3.48642
 947.83651,     -3.48695
 947.85631,     -3.48758
 947.87612,     -3.48829
 947.89592,     -3.48902
 947.91572,     -3.48969
 947.93553,     -3.49021
 947.95533,     -3.49048
 947.97514,     -3.49042
 947.99494,     -3.49001
 948.01475,     -3.48935
 948.03455,     -3.48861
 948.05436,     -3.48792
 948.07416,     -3.48744
 948.09396,     -3.48729
 948.11377,     -3.48741
 948.13357,     -3.48768
 948.15338,     -3.48799
 948.17318,     -3.48819
 948.19299,     -3.48821
 948.21279,     -3.48809
 948.23259,     -3.48793
 948.25240,     -3.48781
 948.27220,     -3.48780
 948.29201,     -3.48794
 948.31181,     -3.48818
 948.33162,     -3.48846
 948.35142,     -3.48872
 948.37123,     -3.48889
 948.39103,     -3.48893
 948.41083,     -3.48887
 948.43064,     -3.48881
 948.45044,     -3.48889
 948.47025,     -3.48923
 948.49005,     -3.48990
 948.50986,     -3.49084
 948.52966,     -3.49187
 948.54947,     -3.49285
 948.56927,     -3.49360
 948.58907,     -3.49399
 948.60888,     -3.49398
 948.62868,     -3.49364
 948.64849,     -3.49301
 948.66829,     -3.49217
 948.68810,     -3.49116
 948.70790,     -3.49012
 948.72770,     -3.48918
 948.74751,     -3.48848
 948.76731,     -3.48814
 948.78712,     -3.48828
 948.80692,     -3.48883
 948.82673,     -3.48961
 948.84653,     -3.49040
 948.86634,     -3.49101
 948.88614,     -3.49131
 948.90594,     -3.49132
 948.92575,     -3.49113
 948.94555,     -3.49081
 948.96536,     -3.49044
 948.98516,     -3.49009
 949.00497,     -3.48980
 949.02477,     -3.48957
 949.04458,     -3.48940
 949.06438,     -3.48927
 949.08418,     -3.48918
 949.10399,     -3.48913
 949.12379,     -3.48910
 949.14360,     -3.48908
 949.16340,     -3.48906
 949.18321,     -3.48904
 949.20301,     -3.48900
 949.22281,     -3.48898
 949.24262,     -3.48899
 949.26242,     -3.48903
 949.28223,     -3.48913
 949.30203,     -3.48931
 949.32184,     -3.48958
 949.34164,     -3.48997
 949.36145,     -3.49050
 949.38125,     -3.49118
 949.40105,     -3.49199
 949.42086,     -3.49281
 949.44066,     -3.49352
 949.46047,     -3.49400
 949.48027,     -3.49413
 949.50008,     -3.49390
 949.51988,     -3.49345
 949.53969,     -3.49289
 949.55949,     -3.49237
 949.57929,     -3.49199
 949.59910,     -3.49179
 949.61890,     -3.49175
 949.63871,     -3.49185
 949.65851,     -3.49205
 949.67832,     -3.49233
 949.69812,     -3.49267
 949.71792,     -3.49306
 949.73773,     -3.49348
 949.75753,     -3.49390
 949.77734,     -3.49433
 949.79714,     -3.49473
 949.81695,     -3.49503
 949.83675,     -3.49516
 949.85656,     -3.49504
 949.87636,     -3.49458
 949.89616,     -3.49381
 949.91597,     -3.49284
 949.93577,     -3.49182
 949.95558,     -3.49087
 949.97538,     -3.49014
 949.99519,     -3.48969
 950.01499,     -3.48949
 950.03480,     -3.48949
 950.05460,     -3.48964
 950.07440,     -3.48989
 950.09421,     -3.49018
 950.11401,     -3.49042
 950.13382,     -3.49049
 950.15362,     -3.49030
 950.17343,     -3.48972
 950.19323,     -3.48874
 950.21303,     -3.48749
 950.23284,     -3.48611
 950.25264,     -3.48475
 950.27245,     -3.48356
 950.29225,     -3.48268
 950.31206,     -3.48215
 950.33186,     -3.48190
 950.35167,     -3.48187
 950.37147,     -3.48200
 950.39127,     -3.48222
 950.41108,     -3.48252
 950.43088,     -3.48284
 950.45069,     -3.48317
 950.47049,     -3.48348
 950.49030,     -3.48373
 950.51010,     -3.48393
 950.52991,     -3.48415
 950.54971,     -3.48445
 950.56951,     -3.48487
 950.58932,     -3.48546
 950.60912,     -3.48615
 950.62893,     -3.48685
 950.64873,     -3.48746
 950.66854,     -3.48788
 950.68834,     -3.48802
 950.70814,     -3.48794
 950.72795,     -3.48775
 950.74775,     -3.48757
 950.76756,     -3.48749
 950.78736,     -3.48760
 950.80717,     -3.48786
 950.82697,     -3.48819
 950.84678,     -3.48853
 950.86658,     -3.48881
 950.88638,     -3.48894
 950.90619,     -3.48893
 950.92599,     -3.48879
 950.94580,     -3.48856
 950.96560,     -3.48827
 950.98541,     -3.48794
 951.00521,     -3.48760
 951.02502,     -3.48727
 951.04482,     -3.48695
 951.06462,     -3.48668
 951.08443,     -3.48645
 951.10423,     -3.48630
 951.12404,     -3.48623
 951.14384,     -3.48625
 951.16365,     -3.48638
 951.18345,     -3.48662
 951.20325,     -3.48691
 951.22306,     -3.48716
 951.24286,     -3.48729
 951.26267,     -3.48720
 951.28247,     -3.48682
 951.30228,     -3.48621
 951.32208,     -3.48551
 951.34189,     -3.48487
 951.36169,     -3.48442
 951.38149,     -3.48430
 951.40130,     -3.48449
 951.42110,     -3.48492
 951.44091,     -3.48551
 951.46071,     -3.48618
 951.48052,     -3.48684
 951.50032,     -3.48743
 951.52013,     -3.48786
 951.53993,     -3.48806
 951.55973,     -3.48795
 951.57954,     -3.48746
 951.59934,     -3.48668
 951.61915,     -3.48583
 951.63895,     -3.48512
 951.65876,     -3.48478
 951.67856,     -3.48500
 951.69836,     -3.48572
 951.71817,     -3.48667
 951.73797,     -3.48761
 951.75778,     -3.48826
 951.77758,     -3.48838
 951.79739,     -3.48779
 951.81719,     -3.48677
 951.83700,     -3.48568
 951.85680,     -3.48490
 951.87660,     -3.48480
 951.89641,     -3.48559
 951.91621,     -3.48695
 951.93602,     -3.48846
 951.95582,     -3.48969
 951.97563,     -3.49023
 951.99543,     -3.48983
 952.01524,     -3.48872
 952.03504,     -3.48729
 952.05484,     -3.48587
 952.07465,     -3.48483
 952.09445,     -3.48439
 952.11426,     -3.48446
 952.13406,     -3.48485
 952.15387,     -3.48541
 952.17367,     -3.48597
 952.19347,     -3.48638
 952.21328,     -3.48671
 952.23308,     -3.48704
 952.25289,     -3.48747
 952.27269,     -3.48810
 952.29250,     -3.48900
 952.31230,     -3.49008
 952.33211,     -3.49117
 952.35191,     -3.49210
 952.37171,     -3.49268
 952.39152,     -3.49280
 952.41132,     -3.49257
 952.43113,     -3.49217
 952.45093,     -3.49176
 952.47074,     -3.49154
 952.49054,     -3.49163
 952.51035,     -3.49195
 952.53015,     -3.49236
 952.54995,     -3.49272
 952.56976,     -3.49290
 952.58956,     -3.49282
 952.60937,     -3.49253
 952.62917,     -3.49210
 952.64898,     -3.49160
 952.66878,     -3.49110
 952.68858,     -3.49066
 952.70839,     -3.49032
 952.72819,     -3.49015
 952.74800,     -3.49017
 952.76780,     -3.49044
 952.78761,     -3.49100
 952.80741,     -3.49180
 952.82722,     -3.49274
 952.84702,     -3.49371
 952.86682,     -3.49461
 952.88663,     -3.49534
 952.90643,     -3.49588
 952.92624,     -3.49622
 952.94604,     -3.49636
 952.96585,     -3.49630
 952.98565,     -3.49602
 953.00546,     -3.49560
 953.02526,     -3.49509
 953.04506,     -3.49460
 953.06487,     -3.49420
 953.08467,     -3.49397
 953.10448,     -3.49395
 953.12428,     -3.49410
 953.14409,     -3.49436
 953.16389,     -3.49467
 953.18369,     -3.49497
 953.20350,     -3.49524
 953.22330,     -3.49546
 953.24311,     -3.49564
 953.26291,     -3.49579
 953.28272,     -3.49591
 953.30252,     -3.49600
 953.32233,     -3.49608
 953.34213,     -3.49615
 953.36193,     -3.49621
 953.38174,     -3.49628
 953.40154,     -3.49637
 953.42135,     -3.49646
 953.44115,     -3.49658
 953.46096,     -3.49671
 953.48076,     -3.49686
 953.50057,     -3.49703
 953.52037,     -3.49715
 953.54017,     -3.49716
 953.55998,     -3.49699
 953.57978,     -3.49658
 953.59959,     -3.49590
 953.61939,     -3.49507
 953.63920,     -3.49420
 953.65900,     -3.49344
 953.67880,     -3.49292
 953.69861,     -3.49275
 953.71841,     -3.49289
 953.73822,     -3.49321
 953.75802,     -3.49359
 953.77783,     -3.49393
 953.79763,     -3.49412
 953.81744,     -3.49418
 953.83724,     -3.49411
 953.85704,     -3.49394
 953.87685,     -3.49368
 953.89665,     -3.49335
 953.91646,     -3.49298
 953.93626,     -3.49260
 953.95607,     -3.49225
 953.97587,     -3.49195
 953.99568,     -3.49173
 954.01548,     -3.49162
 954.03528,     -3.49165
 954.05509,     -3.49185
 954.07489,     -3.49224
 954.09470,     -3.49283
 954.11450,     -3.49357
 954.13431,     -3.49439
 954.15411,     -3.49524
 954.17391,     -3.49606
 954.19372,     -3.49679
 954.21352,     -3.49739
 954.23333,     -3.49784
 954.25313,     -3.49813
 954.27294,     -3.49823
 954.29274,     -3.49815
 954.31255,     -3.49791
 954.33235,     -3.49757
 954.35215,     -3.49716
 954.37196,     -3.49673
 954.39176,     -3.49632
 954.41157,     -3.49598
 954.43137,     -3.49574
 954.45118,     -3.49563
 954.47098,     -3.49570
 954.49079,     -3.49597
 954.51059,     -3.49642
 954.53039,     -3.49700
 954.55020,     -3.49763
 954.57000,     -3.49825
 954.58981,     -3.49879
 954.60961,     -3.49922
 954.62942,     -3.49954
 954.64922,     -3.49975
 954.66902,     -3.49988
 954.68883,     -3.49991
 954.70863,     -3.49987
 954.72844,     -3.49983
 954.74824,     -3.49983
 954.76805,     -3.49993
 954.78785,     -3.50020
 954.80766,     -3.50062
 954.82746,     -3.50107
 954.84726,     -3.50141
 954.86707,     -3.50151
 954.88687,     -3.50123
 954.90668,     -3.50049
 954.92648,     -3.49945
 954.94629,     -3.49835
 954.96609,     -3.49739
 954.98590,     -3.49678
 955.00570,     -3.49667
 955.02550,     -3.49694
 955.04531,     -3.49745
 955.06511,     -3.49809
 955.08492,     -3.49869
 955.10472,     -3.49914
 955.12453,     -3.49943
 955.14433,     -3.49960
 955.16413,     -3.49970
 955.18394,     -3.49976
 955.20374,     -3.49981
 955.22355,     -3.49982
 955.24335,     -3.49977
 955.26316,     -3.49962
 955.28296,     -3.49935
 955.30277,     -3.49892
 955.32257,     -3.49840
 955.34237,     -3.49790
 955.36218,     -3.49754
 955.38198,     -3.49743
 955.40179,     -3.49765
 955.42159,     -3.49808
 955.44140,     -3.49858
 955.46120,     -3.49901
 955.48101,     -3.49924
 955.50081,     -3.49915
 955.52061,     -3.49879
 955.54042,     -3.49829
 955.56022,     -3.49774
 955.58003,     -3.49727
 955.59983,     -3.49697
 955.61964,     -3.49688
 955.63944,     -3.49697
 955.65924,     -3.49721
 955.67905,     -3.49756
 955.69885,     -3.49800
 955.71866,     -3.49846
 955.73846,     -3.49890
 955.75827,     -3.49925
 955.77807,     -3.49947
 955.79788,     -3.49949
 955.81768,     -3.49931
 955.83748,     -3.49902
 955.85729,     -3.49873
 955.87709,     -3.49852
 955.89690,     -3.49851
 955.91670,     -3.49872
 955.93651,     -3.49912
 955.95631,     -3.49967
 955.97612,     -3.50033
 955.99592,     -3.50106
 956.01572,     -3.50178
 956.03553,     -3.50238
 956.05533,     -3.50272
 956.07514,     -3.50267
 956.09494,     -3.50211
 956.11475,     -3.50099
 956.13455,     -3.49952
 956.15435,     -3.49796
 956.17416,     -3.49660
