#EXPORTTYPE:                 ,DATA COMPARE                 ,
#FILE:                       ,sample1.ngb-ds3              ,
#FORMAT:                     ,NETZSCH5                     ,
#FTYPE:                      ,ANSI                         ,
#IDENTITY:                   ,graphite                     ,
#DECIMAL:                    ,POINT                        ,
#SEPARATOR:                  ,COMMA                        ,
#MTYPE:                      ,CP                           ,
#INSTRUMENT:                 ,NETZSCH STA 449F3            ,
#PROJECT:                    ,Gen3CSP                      ,
#DATE/TIME:                  ,12/9/2022 11:00:47 AM (UTC-5),
#CORR. FILE:                 ,baseline2.ngb-bs3            ,
#TEMPCAL:                    ,TCALZERO.TCX                 ,
#SENSITIVITY:                ,SENSZERO.EXX                 ,
#LABORATORY:                 ,STEEL                        ,
#OPERATOR:                   ,MJA                          ,
#REMARK:                     ,                             ,
#SAMPLE:                     ,sample1                      ,
#SAMPLE MASS /mg:            ,51,
#MATERIAL:                   ,                             ,
#REFERENCE:                  ,                             ,
#REFERENCE MASS /mg:         ,0,
#TYPE OF CRUCIBLE:           ,PtRh20 85 �l, with lid       
#SAMPLE CRUCIBLE MASS /mg:   ,0,
#REFERENCE CRUCIBLE MASS /mg:,0,
#DSC RANGE /�V:              ,5000,
#TG RANGE /mg:               ,35000,
#TAU-R:                      ,---                          ,
#CORR. CODE:                 ,0,
#EXO:                        ,-1,
#RANGE:                      ,100�C/15.0(K/min)/1180�C     ,
#SEGMENT:                    ,S5/7                         ,
#SEG. 5:                     ,100�C/15.0(K/min)/1180�C     ,
,,
##Temp./C,Cp(5)/(J/(g*K)),
605.50666,1.58337,
605.52647,1.58342,
605.54627,1.58345,
605.56608,1.58345,
605.58588,1.58345,
605.60569,1.58347,
605.62549,1.58352,
605.6453,1.58362,
605.6651,1.58377,
605.6849,1.58395,
605.70471,1.58413,
605.72451,1.5843,
605.74432,1.58444,
605.76412,1.58454,
605.78393,1.58461,
605.80373,1.58463,
605.82353,1.58461,
605.84334,1.58455,
605.86314,1.58445,
605.88295,1.58436,
605.90275,1.58432,
605.92256,1.58435,
605.94236,1.5845,
605.96217,1.58473,
605.98197,1.58502,
606.00177,1.5853,
606.02158,1.58553,
606.04138,1.58568,
606.06119,1.58572,
606.08099,1.58568,
606.1008,1.58561,
606.1206,1.58555,
606.14041,1.58552,
606.16021,1.58555,
606.18001,1.5856,
606.19982,1.58562,
606.21962,1.58559,
606.23943,1.58547,
606.25923,1.58524,
606.27904,1.58497,
606.29884,1.5847,
606.31864,1.5845,
606.33845,1.5844,
606.35825,1.58445,
606.37806,1.58459,
606.39786,1.58476,
606.41767,1.5849,
606.43747,1.58494,
606.45728,1.58488,
606.47708,1.58478,
606.49688,1.58469,
606.51669,1.58464,
606.53649,1.58468,
606.5563,1.58486,
606.5761,1.58513,
606.59591,1.58546,
606.61571,1.58579,
606.63552,1.58607,
606.65532,1.58626,
606.67512,1.58636,
606.69493,1.58638,
606.71473,1.58633,
606.73454,1.5862,
606.75434,1.58603,
606.77415,1.58582,
606.79395,1.58562,
606.81375,1.58546,
606.83356,1.58537,
606.85336,1.58535,
606.87317,1.58539,
606.89297,1.58546,
606.91278,1.58552,
606.93258,1.58556,
606.95239,1.58555,
606.97219,1.5855,
606.99199,1.58541,
607.0118,1.5853,
607.0316,1.58516,
607.05141,1.58501,
607.07121,1.58486,
607.09102,1.58472,
607.11082,1.58461,
607.13063,1.58455,
607.15043,1.58453,
607.17023,1.58455,
607.19004,1.58458,
607.20984,1.5846,
607.22965,1.58461,
607.24945,1.58459,
607.26926,1.58454,
607.28906,1.58449,
607.30886,1.58446,
607.32867,1.58445,
607.34847,1.58447,
607.36828,1.58453,
607.38808,1.5846,
607.40789,1.58467,
607.42769,1.58474,
607.4475,1.58478,
607.4673,1.58481,
607.4871,1.58481,
607.50691,1.5848,
607.52671,1.58478,
607.54652,1.58473,
607.56632,1.58469,
607.58613,1.58464,
607.60593,1.5846,
607.62574,1.58459,
607.64554,1.58461,
607.66534,1.58467,
607.68515,1.58476,
607.70495,1.58489,
607.72476,1.58503,
607.74456,1.58521,
607.76437,1.5854,
607.78417,1.58559,
607.80397,1.58576,
607.82378,1.5859,
607.84358,1.58599,
607.86339,1.58602,
607.88319,1.58601,
607.903,1.58596,
607.9228,1.58589,
607.94261,1.58581,
607.96241,1.58574,
607.98221,1.58568,
608.00202,1.58565,
608.02182,1.58567,
608.04163,1.58574,
608.06143,1.58587,
608.08124,1.58601,
608.10104,1.58612,
608.12085,1.58615,
608.14065,1.58606,
608.16045,1.58586,
608.18026,1.58561,
608.20006,1.58533,
608.21987,1.58508,
608.23967,1.5849,
608.25948,1.5848,
608.27928,1.58478,
608.29908,1.58483,
608.31889,1.58494,
608.33869,1.58511,
608.3585,1.58532,
608.3783,1.58554,
608.39811,1.58576,
608.41791,1.58596,
608.43772,1.5861,
608.45752,1.58619,
608.47732,1.58623,
608.49713,1.58624,
608.51693,1.58623,
608.53674,1.58622,
608.55654,1.5862,
608.57635,1.58619,
608.59615,1.58618,
608.61596,1.58618,
608.63576,1.58618,
608.65556,1.58617,
608.67537,1.58617,
608.69517,1.58617,
608.71498,1.58616,
608.73478,1.58615,
608.75459,1.58612,
608.77439,1.58609,
608.79419,1.58606,
608.814,1.58601,
608.8338,1.58596,
608.85361,1.5859,
608.87341,1.58584,
608.89322,1.58579,
608.91302,1.58574,
608.93283,1.58571,
608.95263,1.58569,
608.97243,1.58568,
608.99224,1.58566,
609.01204,1.58563,
609.03185,1.58557,
609.05165,1.58548,
609.07146,1.5854,
609.09126,1.58533,
609.11107,1.5853,
609.13087,1.58533,
609.15067,1.58543,
609.17048,1.58559,
609.19028,1.58578,
609.21009,1.58598,
609.22989,1.58616,
609.2497,1.5863,
609.2695,1.5864,
609.2893,1.58647,
609.30911,1.58651,
609.32891,1.58652,
609.34872,1.58651,
609.36852,1.58648,
609.38833,1.58645,
609.40813,1.58643,
609.42794,1.58645,
609.44774,1.58649,
609.46754,1.58655,
609.48735,1.58661,
609.50715,1.58667,
609.52696,1.5867,
609.54676,1.58671,
609.56657,1.58669,
609.58637,1.58662,
609.60618,1.58651,
609.62598,1.58633,
609.64578,1.58609,
609.66559,1.58581,
609.68539,1.58554,
609.7052,1.58532,
609.725,1.58519,
609.74481,1.5852,
609.76461,1.58532,
609.78441,1.58551,
609.80422,1.5857,
609.82402,1.58585,
609.84383,1.58589,
609.86363,1.58584,
609.88344,1.58577,
609.90324,1.58574,
609.92305,1.58583,
609.94285,1.58606,
609.96265,1.58638,
609.98246,1.58675,
610.00226,1.58711,
610.02207,1.5874,
610.04187,1.58759,
610.06168,1.58767,
610.08148,1.58766,
610.10129,1.58759,
610.12109,1.58747,
610.14089,1.58734,
610.1607,1.5872,
610.1805,1.58707,
610.20031,1.58697,
610.22011,1.5869,
610.23992,1.58688,
610.25972,1.58689,
610.27952,1.58695,
610.29933,1.58703,
610.31913,1.58714,
610.33894,1.58727,
610.35874,1.5874,
610.37855,1.58751,
610.39835,1.5876,
610.41816,1.58764,
610.43796,1.58762,
610.45776,1.58753,
610.47757,1.5874,
610.49737,1.58722,
610.51718,1.58704,
610.53698,1.58685,
610.55679,1.58668,
610.57659,1.58656,
610.5964,1.58648,
610.6162,1.58649,
610.636,1.58659,
610.65581,1.58677,
610.67561,1.58702,
610.69542,1.58728,
610.71522,1.58752,
610.73503,1.5877,
610.75483,1.58782,
610.77463,1.58787,
610.79444,1.5879,
610.81424,1.58791,
610.83405,1.58793,
610.85385,1.58796,
610.87366,1.58798,
610.89346,1.58797,
610.91327,1.5879,
610.93307,1.58775,
610.95287,1.58753,
610.97268,1.58728,
610.99248,1.58704,
611.01229,1.58685,
611.03209,1.58674,
611.0519,1.58671,
611.0717,1.58674,
611.09151,1.5868,
611.11131,1.58688,
611.13111,1.58696,
611.15092,1.58701,
611.17072,1.58705,
611.19053,1.58707,
611.21033,1.58707,
611.23014,1.58706,
611.24994,1.58704,
611.26974,1.58701,
611.28955,1.58697,
611.30935,1.58693,
611.32916,1.58689,
611.34896,1.58686,
611.36877,1.58684,
611.38857,1.58684,
611.40838,1.58688,
611.42818,1.58697,
611.44798,1.5871,
611.46779,1.58726,
611.48759,1.58745,
611.5074,1.58763,
611.5272,1.5878,
611.54701,1.58795,
611.56681,1.58807,
611.58662,1.58818,
611.60642,1.58827,
611.62622,1.58835,
611.64603,1.58843,
611.66583,1.58851,
611.68564,1.58858,
611.70544,1.58866,
611.72525,1.58874,
611.74505,1.58883,
611.76485,1.5889,
611.78466,1.58894,
611.80446,1.58893,
611.82427,1.58885,
611.84407,1.58868,
611.86388,1.58847,
611.88368,1.58825,
611.90349,1.58805,
611.92329,1.58792,
611.94309,1.58789,
611.9629,1.58795,
611.9827,1.58805,
612.00251,1.58818,
612.02231,1.5883,
612.04212,1.58838,
612.06192,1.58844,
612.08173,1.58847,
612.10153,1.5885,
612.12133,1.58852,
612.14114,1.58854,
612.16094,1.58857,
612.18075,1.58862,
612.20055,1.58871,
612.22036,1.58884,
612.24016,1.58903,
612.25996,1.58924,
612.27977,1.58944,
612.29957,1.5896,
612.31938,1.58968,
612.33918,1.58964,
612.35899,1.5895,
612.37879,1.58929,
612.3986,1.58905,
612.4184,1.58883,
612.4382,1.58867,
612.45801,1.58857,
612.47781,1.58852,
612.49762,1.58852,
612.51742,1.58856,
612.53723,1.58863,
612.55703,1.58872,
612.57684,1.58882,
612.59664,1.58891,
612.61644,1.58897,
612.63625,1.589,
612.65605,1.58898,
612.67586,1.58894,
612.69566,1.58891,
612.71547,1.58891,
612.73527,1.58898,
612.75507,1.58913,
612.77488,1.58933,
612.79468,1.58954,
612.81449,1.58971,
612.83429,1.5898,
612.8541,1.5898,
612.8739,1.58973,
612.89371,1.58962,
612.91351,1.58948,
612.93331,1.58935,
612.95312,1.58924,
612.97292,1.58916,
612.99273,1.58912,
613.01253,1.5891,
613.03234,1.58912,
613.05214,1.58918,
613.07195,1.58925,
613.09175,1.58934,
613.11155,1.58942,
613.13136,1.58949,
613.15116,1.58954,
613.17097,1.58956,
613.19077,1.58956,
613.21058,1.58955,
613.23038,1.58952,
613.25018,1.58948,
613.26999,1.58944,
613.28979,1.58941,
613.3096,1.58941,
613.3294,1.58944,
613.34921,1.58951,
613.36901,1.58962,
613.38882,1.58975,
613.40862,1.58989,
613.42842,1.59004,
613.44823,1.59018,
613.46803,1.59028,
613.48784,1.59034,
613.50764,1.59031,
613.52745,1.59017,
613.54725,1.58992,
613.56706,1.58959,
613.58686,1.58925,
613.60666,1.58896,
613.62647,1.58879,
613.64627,1.58877,
613.66608,1.58887,
613.68588,1.58904,
613.70569,1.58925,
613.72549,1.58945,
613.74529,1.58961,
613.7651,1.58972,
613.7849,1.58978,
613.80471,1.58979,
613.82451,1.58973,
613.84432,1.5896,
613.86412,1.58941,
613.88393,1.58921,
613.90373,1.58902,
613.92353,1.58889,
613.94334,1.58884,
613.96314,1.58887,
613.98295,1.58895,
614.00275,1.58905,
614.02256,1.58914,
614.04236,1.58919,
614.06217,1.5892,
614.08197,1.58918,
614.10177,1.58915,
614.12158,1.5891,
614.14138,1.58905,
614.16119,1.58901,
614.18099,1.58899,
614.2008,1.589,
614.2206,1.58905,
614.2404,1.58916,
614.26021,1.58933,
614.28001,1.58951,
614.29982,1.58971,
614.31962,1.58988,
614.33943,1.59,
614.35923,1.59008,
614.37904,1.59011,
614.39884,1.5901,
614.41864,1.59005,
614.43845,1.58997,
614.45825,1.58986,
614.47806,1.58973,
614.49786,1.58961,
614.51767,1.5895,
614.53747,1.58942,
614.55728,1.58936,
614.57708,1.58933,
614.59688,1.58931,
614.61669,1.5893,
614.63649,1.58929,
614.6563,1.58929,
614.6761,1.58929,
614.69591,1.58929,
614.71571,1.58931,
614.73551,1.58934,
614.75532,1.58938,
614.77512,1.58943,
614.79493,1.58949,
614.81473,1.58953,
614.83454,1.58958,
614.85434,1.58961,
614.87415,1.58964,
614.89395,1.58969,
614.91375,1.58975,
614.93356,1.58984,
614.95336,1.58996,
614.97317,1.59009,
614.99297,1.59022,
615.01278,1.59033,
615.03258,1.59039,
615.05239,1.59041,
615.07219,1.59038,
615.09199,1.59029,
615.1118,1.59016,
615.1316,1.58998,
615.15141,1.58977,
615.17121,1.58953,
615.19102,1.58931,
615.21082,1.5891,
615.23062,1.58895,
615.25043,1.58886,
615.27023,1.58884,
615.29004,1.58888,
615.30984,1.58899,
615.32965,1.58917,
615.34945,1.58939,
615.36926,1.58964,
615.38906,1.58989,
615.40886,1.59009,
615.42867,1.59024,
615.44847,1.59029,
615.46828,1.59025,
615.48808,1.59016,
615.50789,1.59004,
615.52769,1.58991,
615.5475,1.58981,
615.5673,1.58974,
615.5871,1.58971,
615.60691,1.58972,
615.62671,1.58977,
615.64652,1.58987,
615.66632,1.58999,
615.68613,1.59009,
615.70593,1.59016,
615.72573,1.59015,
615.74554,1.59005,
615.76534,1.58989,
615.78515,1.58973,
615.80495,1.58963,
615.82476,1.58965,
615.84456,1.58982,
615.86437,1.59009,
615.88417,1.59039,
615.90397,1.59065,
615.92378,1.59081,
615.94358,1.59082,
615.96339,1.59072,
615.98319,1.59056,
616.003,1.59041,
616.0228,1.59032,
616.04261,1.59034,
616.06241,1.59044,
616.08221,1.59061,
616.10202,1.59081,
616.12182,1.591,
616.14163,1.59118,
616.16143,1.59131,
616.18124,1.59139,
616.20104,1.59141,
616.22084,1.59135,
616.24065,1.5912,
616.26045,1.59097,
616.28026,1.59072,
616.30006,1.59047,
616.31987,1.59028,
616.33967,1.59018,
616.35948,1.5902,
616.37928,1.59029,
616.39908,1.59044,
616.41889,1.59062,
616.43869,1.59079,
616.4585,1.59094,
616.4783,1.59107,
616.49811,1.59116,
616.51791,1.59121,
616.53772,1.5912,
616.55752,1.59114,
616.57732,1.59107,
616.59713,1.59102,
616.61693,1.59102,
616.63674,1.59109,
616.65654,1.59123,
616.67635,1.5914,
616.69615,1.59156,
616.71595,1.59168,
616.73576,1.59173,
616.75556,1.5917,
616.77537,1.59162,
616.79517,1.59151,
616.81498,1.59139,
616.83478,1.59129,
616.85459,1.59122,
616.87439,1.59118,
616.89419,1.59116,
616.914,1.59115,
616.9338,1.59114,
616.95361,1.59114,
616.97341,1.59112,
616.99322,1.59111,
617.01302,1.59109,
617.03283,1.59106,
617.05263,1.59103,
617.07243,1.59101,
617.09224,1.591,
617.11204,1.59103,
617.13185,1.5911,
617.15165,1.59121,
617.17146,1.59135,
617.19126,1.59148,
617.21106,1.59157,
617.23087,1.59161,
617.25067,1.59158,
617.27048,1.59151,
617.29028,1.59146,
617.31009,1.59147,
617.32989,1.59158,
617.3497,1.59182,
617.3695,1.59216,
617.3893,1.59251,
617.40911,1.59282,
617.42891,1.59302,
617.44872,1.59305,
617.46852,1.59295,
617.48833,1.59275,
617.50813,1.5925,
617.52794,1.59226,
617.54774,1.59205,
617.56754,1.59189,
617.58735,1.59181,
617.60715,1.5918,
617.62696,1.5919,
617.64676,1.59209,
617.66657,1.59233,
617.68637,1.59256,
617.70617,1.59272,
617.72598,1.59277,
617.74578,1.59268,
617.76559,1.59251,
617.78539,1.5923,
617.8052,1.5921,
617.825,1.59197,
617.84481,1.5919,
617.86461,1.59188,
617.88441,1.59189,
617.90422,1.59189,
617.92402,1.59187,
617.94383,1.5918,
617.96363,1.59172,
617.98344,1.59163,
618.00324,1.59158,
618.02305,1.59157,
618.04285,1.59164,
618.06265,1.59176,
618.08246,1.59192,
618.10226,1.59209,
618.12207,1.59226,
618.14187,1.59239,
618.16168,1.5925,
618.18148,1.59256,
618.20128,1.59258,
618.22109,1.59256,
618.24089,1.59248,
618.2607,1.59237,
618.2805,1.59225,
618.30031,1.59214,
618.32011,1.59205,
618.33992,1.59202,
618.35972,1.59204,
618.37952,1.5921,
618.39933,1.5922,
618.41913,1.59233,
618.43894,1.59249,
618.45874,1.59267,
618.47855,1.59283,
618.49835,1.59298,
618.51816,1.5931,
618.53796,1.59317,
618.55776,1.59319,
618.57757,1.5932,
618.59737,1.59321,
618.61718,1.59327,
618.63698,1.5934,
618.65679,1.59357,
618.67659,1.59375,
618.69639,1.5939,
618.7162,1.59399,
618.736,1.59399,
618.75581,1.59388,
618.77561,1.5937,
618.79542,1.59348,
618.81522,1.59327,
618.83503,1.59311,
618.85483,1.59301,
618.87463,1.59296,
618.89444,1.59295,
618.91424,1.59296,
618.93405,1.59299,
618.95385,1.59302,
618.97366,1.59305,
618.99346,1.59308,
619.01327,1.59311,
619.03307,1.59314,
619.05287,1.59318,
619.07268,1.59322,
619.09248,1.59329,
619.11229,1.59338,
619.13209,1.5935,
619.1519,1.59366,
619.1717,1.59381,
619.1915,1.59394,
619.21131,1.59401,
619.23111,1.59399,
619.25092,1.59389,
619.27072,1.59375,
619.29053,1.59362,
619.31033,1.59353,
619.33014,1.59353,
619.34994,1.59363,
619.36974,1.5938,
619.38955,1.59399,
619.40935,1.59416,
619.42916,1.59427,
619.44896,1.59429,
619.46877,1.59423,
619.48857,1.59413,
619.50838,1.59399,
619.52818,1.59384,
619.54798,1.5937,
619.56779,1.59358,
619.58759,1.59349,
619.6074,1.59346,
619.6272,1.59349,
619.64701,1.59359,
619.66681,1.59372,
619.68661,1.59387,
619.70642,1.59402,
619.72622,1.59413,
619.74603,1.5942,
619.76583,1.59423,
619.78564,1.59424,
619.80544,1.59424,
619.82525,1.59422,
619.84505,1.59421,
619.86485,1.59421,
619.88466,1.59424,
619.90446,1.59432,
619.92427,1.59444,
619.94407,1.59463,
619.96388,1.59486,
619.98368,1.59508,
620.00349,1.59524,
620.02329,1.59532,
620.04309,1.59527,
620.0629,1.59513,
620.0827,1.59492,
620.10251,1.59469,
620.12231,1.59446,
620.14212,1.59426,
620.16192,1.59412,
620.18172,1.59401,
620.20153,1.59392,
620.22133,1.59386,
620.24114,1.59381,
620.26094,1.59376,
620.28075,1.59373,
620.30055,1.59372,
620.32036,1.59375,
620.34016,1.59382,
620.35996,1.59392,
620.37977,1.59404,
620.39957,1.59417,
620.41938,1.59428,
620.43918,1.59436,
620.45899,1.59442,
620.47879,1.59445,
620.4986,1.59445,
620.5184,1.59443,
620.5382,1.5944,
620.55801,1.59435,
620.57781,1.59428,
620.59762,1.59419,
620.61742,1.59408,
620.63723,1.59394,
620.65703,1.5938,
620.67683,1.59366,
620.69664,1.59357,
620.71644,1.59354,
620.73625,1.59361,
620.75605,1.59379,
620.77586,1.59404,
620.79566,1.59433,
620.81547,1.59461,
620.83527,1.59484,
620.85507,1.595,
620.87488,1.59509,
620.89468,1.59512,
620.91449,1.59509,
620.93429,1.59501,
620.9541,1.5949,
620.9739,1.59479,
620.99371,1.59472,
621.01351,1.59473,
621.03331,1.59486,
621.05312,1.59513,
621.07292,1.59547,
621.09273,1.59582,
621.11253,1.59609,
621.13234,1.59621,
621.15214,1.59619,
621.17194,1.59607,
621.19175,1.59591,
621.21155,1.59575,
621.23136,1.59563,
621.25116,1.59558,
621.27097,1.59556,
621.29077,1.59556,
621.31058,1.59558,
621.33038,1.59559,
621.35018,1.59559,
621.36999,1.5956,
621.38979,1.59561,
621.4096,1.59564,
621.4294,1.59569,
621.44921,1.59577,
621.46901,1.59585,
621.48882,1.59591,
621.50862,1.59593,
621.52842,1.59589,
621.54823,1.59579,
621.56803,1.59564,
621.58784,1.59547,
621.60764,1.59532,
621.62745,1.5952,
621.64725,1.59515,
621.66705,1.59516,
621.68686,1.59521,
621.70666,1.59528,
621.72647,1.59535,
621.74627,1.59541,
621.76608,1.59546,
621.78588,1.59552,
621.80569,1.59557,
621.82549,1.59563,
621.84529,1.5957,
621.8651,1.59576,
621.8849,1.59579,
621.90471,1.59578,
621.92451,1.5957,
621.94432,1.59555,
621.96412,1.59537,
621.98393,1.59519,
622.00373,1.59505,
622.02353,1.59501,
622.04334,1.59508,
622.06314,1.59522,
622.08295,1.59538,
622.10275,1.59551,
622.12256,1.59554,
622.14236,1.59544,
622.16216,1.59524,
622.18197,1.59501,
622.20177,1.59482,
622.22158,1.59473,
622.24138,1.59481,
622.26119,1.59503,
622.28099,1.59533,
622.3008,1.59564,
622.3206,1.59591,
622.3404,1.59609,
622.36021,1.59618,
622.38001,1.5962,
622.39982,1.59618,
622.41962,1.59613,
622.43943,1.59607,
622.45923,1.59601,
622.47904,1.59596,
622.49884,1.59593,
622.51864,1.59592,
622.53845,1.59595,
622.55825,1.59602,
622.57806,1.59613,
622.59786,1.59629,
622.61767,1.5965,
622.63747,1.59676,
622.65727,1.59707,
622.67708,1.59738,
622.69688,1.59765,
622.71669,1.59783,
622.73649,1.59788,
622.7563,1.59778,
622.7761,1.5976,
622.79591,1.59739,
622.81571,1.5972,
622.83551,1.59711,
622.85532,1.59712,
622.87512,1.59722,
622.89493,1.59735,
622.91473,1.5975,
622.93454,1.59762,
622.95434,1.5977,
622.97415,1.59774,
622.99395,1.59774,
623.01375,1.59773,
623.03356,1.59771,
623.05336,1.59769,
623.07317,1.59768,
623.09297,1.59768,
623.11278,1.59772,
623.13258,1.59778,
623.15238,1.59787,
623.17219,1.59796,
623.19199,1.59804,
623.2118,1.59806,
623.2316,1.59802,
623.25141,1.59789,
623.27121,1.59771,
623.29102,1.5975,
623.31082,1.59729,
623.33062,1.59712,
623.35043,1.59699,
623.37023,1.59692,
623.39004,1.5969,
623.40984,1.59696,
623.42965,1.59708,
623.44945,1.59728,
623.46926,1.59752,
623.48906,1.59776,
623.50886,1.59799,
623.52867,1.59815,
623.54847,1.59823,
623.56828,1.59822,
623.58808,1.59813,
623.60789,1.59798,
623.62769,1.5978,
623.64749,1.59761,
623.6673,1.59742,
623.6871,1.59726,
623.70691,1.59716,
623.72671,1.59713,
623.74652,1.5972,
623.76632,1.59732,
623.78613,1.59749,
623.80593,1.59766,
623.82573,1.59782,
623.84554,1.59795,
623.86534,1.59803,
623.88515,1.59807,
623.90495,1.59808,
623.92476,1.59806,
623.94456,1.59802,
623.96437,1.59796,
623.98417,1.59788,
624.00397,1.5978,
624.02378,1.59773,
624.04358,1.59767,
624.06339,1.59764,
624.08319,1.59765,
624.103,1.59771,
624.1228,1.59784,
624.1426,1.59804,
624.16241,1.5983,
624.18221,1.59856,
624.20202,1.59881,
624.22182,1.59899,
624.24163,1.59908,
624.26143,1.59911,
624.28124,1.59909,
624.30104,1.59906,
624.32084,1.59904,
624.34065,1.59906,
624.36045,1.59913,
624.38026,1.5992,
624.40006,1.59927,
624.41987,1.59929,
624.43967,1.59925,
624.45948,1.59916,
624.47928,1.59903,
624.49908,1.59891,
624.51889,1.59883,
624.53869,1.5988,
624.5585,1.59884,
624.5783,1.59891,
624.59811,1.59899,
624.61791,1.59905,
624.63771,1.59908,
624.65752,1.59905,
624.67732,1.59899,
624.69713,1.5989,
624.71693,1.5988,
624.73674,1.5987,
624.75654,1.59862,
624.77635,1.59855,
624.79615,1.59852,
624.81595,1.59852,
624.83576,1.59857,
624.85556,1.59866,
624.87537,1.59878,
624.89517,1.59891,
624.91498,1.59905,
624.93478,1.59918,
624.95459,1.59929,
624.97439,1.59936,
624.99419,1.5994,
625.014,1.59938,
625.0338,1.5993,
625.05361,1.59917,
625.07341,1.59902,
625.09322,1.5989,
625.11302,1.59886,
625.13282,1.59894,
625.15263,1.59916,
625.17243,1.59947,
625.19224,1.59983,
625.21204,1.60017,
625.23185,1.60044,
625.25165,1.60059,
625.27146,1.60064,
625.29126,1.6006,
625.31106,1.60047,
625.33087,1.60028,
625.35067,1.60003,
625.37048,1.59976,
625.39028,1.5995,
625.41009,1.59929,
625.42989,1.59915,
625.4497,1.59912,
625.4695,1.59918,
625.4893,1.59932,
625.50911,1.59952,
625.52891,1.59976,
625.54872,1.60003,
625.56852,1.60029,
625.58833,1.60051,
625.60813,1.60064,
625.62793,1.60064,
625.64774,1.60052,
625.66754,1.60033,
625.68735,1.60013,
625.70715,1.59997,
625.72696,1.5999,
625.74676,1.59993,
625.76657,1.60002,
625.78637,1.60013,
625.80617,1.60023,
625.82598,1.60026,
625.84578,1.60021,
625.86559,1.6001,
625.88539,1.59995,
625.9052,1.59981,
625.925,1.59971,
625.94481,1.59967,
625.96461,1.59968,
625.98441,1.59973,
626.00422,1.5998,
626.02402,1.59987,
626.04383,1.59993,
626.06363,1.59997,
626.08344,1.59999,
626.10324,1.59999,
626.12304,1.59995,
626.14285,1.59987,
626.16265,1.59977,
626.18246,1.59966,
626.20226,1.59955,
626.22207,1.59948,
626.24187,1.59945,
626.26168,1.59947,
626.28148,1.59951,
626.30128,1.59957,
626.32109,1.59962,
626.34089,1.59965,
626.3607,1.59966,
626.3805,1.59967,
626.40031,1.59969,
626.42011,1.59973,
626.43992,1.5998,
626.45972,1.59988,
626.47952,1.59994,
626.49933,1.59995,
626.51913,1.5999,
626.53894,1.59975,
626.55874,1.59956,
626.57855,1.59938,
626.59835,1.59925,
626.61815,1.59923,
626.63796,1.59935,
626.65776,1.59965,
626.67757,1.60005,
626.69737,1.60047,
626.71718,1.60084,
626.73698,1.60108,
626.75679,1.60119,
626.77659,1.6012,
626.79639,1.60116,
626.8162,1.60111,
626.836,1.60109,
626.85581,1.60113,
626.87561,1.60119,
626.89542,1.60124,
626.91522,1.60122,
626.93503,1.60109,
626.95483,1.60086,
626.97463,1.60057,
626.99444,1.60027,
627.01424,1.60003,
627.03405,1.59989,
627.05385,1.59988,
627.07366,1.59995,
627.09346,1.60006,
627.11326,1.60017,
627.13307,1.60023,
627.15287,1.60024,
627.17268,1.60019,
627.19248,1.60013,
627.21229,1.60007,
627.23209,1.60003,
627.2519,1.60003,
627.2717,1.60007,
627.2915,1.60013,
627.31131,1.60023,
627.33111,1.60035,
627.35092,1.6005,
627.37072,1.60065,
627.39053,1.60077,
627.41033,1.60086,
627.43014,1.60088,
627.44994,1.60082,
627.46974,1.60071,
627.48955,1.60059,
627.50935,1.60047,
627.52916,1.6004,
627.54896,1.6004,
627.56877,1.60047,
627.58857,1.60059,
627.60837,1.60074,
627.62818,1.60089,
627.64798,1.60102,
627.66779,1.60112,
627.68759,1.60122,
627.7074,1.60131,
627.7272,1.6014,
627.74701,1.60151,
627.76681,1.60163,
627.78661,1.60174,
627.80642,1.60183,
627.82622,1.60187,
627.84603,1.60185,
627.86583,1.60178,
627.88564,1.60167,
627.90544,1.60154,
627.92525,1.60139,
627.94505,1.60124,
627.96485,1.6011,
627.98466,1.60099,
628.00446,1.60093,
628.02427,1.60094,
628.04407,1.60104,
628.06388,1.60122,
628.08368,1.60144,
628.10348,1.60168,
628.12329,1.60188,
628.14309,1.60202,
628.1629,1.60209,
628.1827,1.60209,
628.20251,1.60204,
628.22231,1.60193,
628.24212,1.60178,
628.26192,1.60162,
628.28172,1.60148,
628.30153,1.6014,
628.32133,1.6014,
628.34114,1.60152,
628.36094,1.60174,
628.38075,1.602,
628.40055,1.60225,
628.42036,1.60245,
628.44016,1.60255,
628.45996,1.60254,
628.47977,1.60245,
628.49957,1.60232,
628.51938,1.60219,
628.53918,1.6021,
628.55899,1.60206,
628.57879,1.60205,
628.59859,1.60208,
628.6184,1.60212,
628.6382,1.60218,
628.65801,1.60224,
628.67781,1.6023,
628.69762,1.60233,
628.71742,1.60232,
628.73723,1.60226,
628.75703,1.60215,
628.77683,1.60201,
628.79664,1.60185,
628.81644,1.60171,
628.83625,1.60159,
628.85605,1.60152,
628.87586,1.60151,
628.89566,1.60156,
628.91547,1.60169,
628.93527,1.6019,
628.95507,1.60218,
628.97488,1.60247,
628.99468,1.60271,
629.01449,1.60285,
629.03429,1.60283,
629.0541,1.60263,
629.0739,1.60232,
629.0937,1.60198,
629.11351,1.60168,
629.13331,1.60148,
629.15312,1.60144,
629.17292,1.60153,
629.19273,1.60171,
629.21253,1.60194,
629.23234,1.60219,
629.25214,1.60241,
629.27194,1.60259,
629.29175,1.60272,
629.31155,1.60279,
